wa_label,ons_label,name,subgroup,OA_2001,OA_2001_new,IN250,OUT250,IN500,OUT500,IN750,OUT750,IN1000,OUT1000
02BEGY,00BEGY0020,,7b1,02BEGY0020,E00020475,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0020,,7b1,02BEGQ0020,E00020195,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0024,,7b1,02BEGQ0024,E00020199,0,0,0,0,0,0,0,0
02BEGY,00BEGY0018,,7b1,02BEGY0018,E00020473,0,0,0,0,0,0,0,0
02BGFY,00BGFY0026,,7b2,02BGFY0026,E00021243,0,0,0,0,0,0,0,0
02BEGY,00BEGY0022,,7b1,02BEGY0022,E00020477,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0023,,7b2,02BEGQ0023,E00020198,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0017,,7b1,02BEGQ0017,E00020192,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0031,,7b2,02BEGQ0031,E00020206,0,0,0,0,0,0,0,0
02BEGY,00BEGY0023,,7b1,02BEGY0023,E00020478,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0028,,7b2,02BEGQ0028,E00020203,0,0,0,0,0,0,0,0
02BEGC,00BEGC0022,,7b1,02BEGC0022,E00019706,0,0,0,0,0,0,0,0
02BEGC,00BEGC0024,,7b2,02BEGC0024,E00019708,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0009,,7b2,02BEGQ0009,E00020184,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0033,,7b2,02BEGQ0033,E00020208,0,0,0,0,0,0,0,0
02BEGC,00BEGC0021,,7b1,02BEGC0021,E00019705,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0030,,7b2,02BEGQ0030,E00020205,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0014,,7b2,02BEGQ0014,E00020189,0,0,0,0,0,0,0,0
02BEGD,00BEGD0009,,7b2,02BEGD0009,E00019730,0,0,0,0,0,0,0,0
02BEGC,00BEGC0023,,7b2,02BEGC0023,E00019707,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0012,,7b2,02BEGQ0012,E00020187,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0006,,7b2,02BEGQ0006,E00020181,0,0,0,0,0,0,0,0
02BEGP,00BEGP0024,,7b1,02BEGP0024,E00020163,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0005,,7b2,02BEGQ0005,E00020180,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0007,,7b2,02BEGQ0007,E00020182,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0032,,7b2,02BEGQ0032,E00020207,0,0,0,0,0,0,0,0
02BEGY,00BEGY0019,,7b2,02BEGY0019,E00020474,0,0,0,0,0,0,0,0
02BEGM,00BEGM0015,,7b2,02BEGM0015,E00020067,0,0,0,0,0,0,0,0
02BEGM,00BEGM0004,,7b1,02BEGM0004,E00020056,0,0,0,0,0,0,0,0
02BEGM,00BEGM0019,,7b1,02BEGM0019,E00020071,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0016,,7b2,02BEGQ0016,E00020191,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0013,,7b2,02BEGQ0013,E00020188,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0029,,7b2,02BEGQ0029,E00020204,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0025,,7b1,02BEGQ0025,E00020200,0,0,0,0,0,0,0,0
02BEGY,00BEGY0021,,7b2,02BEGY0021,E00020476,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0026,,7b2,02BEGQ0026,E00020201,0,0,0,0,0,0,0,0
02BEGY,00BEGY0001,,7b2,02BEGY0001,E00020456,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0015,,7b2,02BEGQ0015,E00020190,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0008,,7b1,02BEGQ0008,E00020183,0,0,0,0,0,0,0,0
02BEGM,00BEGM0034,,7b2,02BEGM0034,E00020086,0,0,0,0,0,0,0,0
02BEGM,00BEGM0031,,7b1,02BEGM0031,E00020083,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0019,,7b2,02BEGQ0019,E00020194,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0001,,7b1,02BEGQ0001,E00020176,0,0,0,0,0,0,0,0
02BEGK,00BEGK0015,,7b2,02BEGK0015,E00019980,0,0,0,0,0,0,0,1
02BEGP,00BEGP0005,,7b1,02BEGP0005,E00020144,0,0,0,0,0,0,0,0
02BEGP,00BEGP0023,,7b1,02BEGP0023,E00020162,0,0,0,0,0,0,0,0
02BEGM,00BEGM0033,,7b2,02BEGM0033,E00020085,0,0,0,0,0,0,0,0
02BEGP,00BEGP0020,,7b1,02BEGP0020,E00020159,0,0,0,0,0,0,0,0
02BGFY,00BGFY0038,,2a2,02BGFY0038,E00021255,0,0,0,0,0,0,0,0
02BEGM,00BEGM0032,,7b1,02BEGM0032,E00020084,0,0,0,0,0,0,0,0
02BEGP,00BEGP0003,,7b1,02BEGP0003,E00020142,0,0,0,0,0,0,0,0
02BEGP,00BEGP0018,,7b1,02BEGP0018,E00020157,0,0,0,0,0,0,0,0
02BEGP,00BEGP0019,,7b2,02BEGP0019,E00020158,0,0,0,0,0,0,0,0
02BGFY,00BGFY0031,,7b2,02BGFY0031,E00021248,0,0,0,0,0,0,0,0
02BEGM,00BEGM0030,,7b1,02BEGM0030,E00020082,0,0,0,0,0,0,0,0
02BEGP,00BEGP0002,,7b1,02BEGP0002,E00020141,0,0,0,0,0,0,0,0
02BEGP,00BEGP0016,,7b2,02BEGP0016,E00020155,0,0,0,0,0,0,0,0
02BGFY,00BGFY0035,,2a2,02BGFY0035,E00021252,0,0,0,0,0,0,0,0
02BEGP,00BEGP0017,,7b1,02BEGP0017,E00020156,0,0,0,0,0,0,0,0
02AZGR,00AZGR0005,,7b1,02AZGR0005,E00016679,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0011,,7b2,02BEGQ0011,E00020186,0,0,0,0,0,0,0,0
02BEGM,00BEGM0017,,7b2,02BEGM0017,E00020069,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0004,,7b1,02BEGQ0004,E00020179,0,0,0,0,0,0,0,0
02BEGM,00BEGM0028,,7b1,02BEGM0028,E00020080,0,0,0,0,0,0,0,0
02BEGM,00BEGM0018,,7b2,02BEGM0018,E00020070,0,0,0,0,0,0,0,0
02BEGM,00BEGM0021,,7b2,02BEGM0021,E00020073,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0010,,7b1,02BEGQ0010,E00020185,0,0,0,0,0,0,0,0
02BEGM,00BEGM0014,,7b2,02BEGM0014,E00020066,0,0,0,0,0,0,0,0
02BEGQ,00BEGQ0034,,7b2,02BEGQ0034,E00020209,0,0,0,0,0,0,0,0
02BEGM,00BEGM0013,,7b2,02BEGM0013,E00020065,0,0,0,0,0,0,0,0
02BEGM,00BEGM0029,,7b2,02BEGM0029,E00020081,0,0,0,0,0,0,0,0
02BEGM,00BEGM0016,,7b2,02BEGM0016,E00020068,0,0,0,0,0,0,0,0
02BEGM,00BEGM0023,,7b2,02BEGM0023,E00020075,0,0,0,0,0,0,0,0
02BEGM,00BEGM0025,,7b2,02BEGM0025,E00020077,0,0,0,0,0,0,0,0
02BEGM,00BEGM0003,,7b1,02BEGM0003,E00020055,0,0,0,0,0,0,0,0
02BEGP,00BEGP0014,,7b2,02BEGP0014,E00020153,0,0,0,0,0,0,0,0
02BEGP,00BEGP0015,,7b1,02BEGP0015,E00020154,0,0,0,0,0,0,0,0
02BEGM,00BEGM0027,,7b1,02BEGM0027,E00020079,0,0,0,0,0,0,0,0
02BEGP,00BEGP0012,,7a2,02BEGP0012,E00020151,0,0,0,0,0,0,0,0
02BEGM,00BEGM0002,,7b2,02BEGM0002,E00020054,0,0,0,0,0,0,0,0
02BEGM,00BEGM0022,,7b2,02BEGM0022,E00020074,0,0,0,0,0,0,0,0
02BEGM,00BEGM0024,,7b2,02BEGM0024,E00020076,0,0,0,0,0,0,0,0
02BEGM,00BEGM0026,,7b1,02BEGM0026,E00020078,0,0,0,0,0,0,0,0
02BEGR,00BEGR0026,,7b1,02BEGR0026,E00020235,0,0,0,0,0,0,0,0
02BEGR,00BEGR0037,,7a3,02BEGR0037,E00020246,0,0,0,0,0,0,0,0
02BEGP,00BEGP0013,,7a3,02BEGP0013,E00020152,0,0,0,0,0,0,0,0
02AZGW,00AZGW0034,,7b2,02AZGW0034,E00016912,0,0,0,0,0,0,0,0
02AZGH,00AZGH0025,,7b1,02AZGH0025,E00016324,0,0,0,0,0,0,0,0
02AZGW,00AZGW0031,,7b2,02AZGW0031,E00016909,0,0,0,0,0,0,0,0
02AZGN,00AZGN0002,,7b1,02AZGN0002,E00016543,0,0,0,0,0,0,0,0
02BEGP,00BEGP0011,,7a3,02BEGP0011,E00020150,0,0,0,0,0,0,0,0
02AZGW,00AZGW0030,,7b1,02AZGW0030,E00016908,0,0,0,0,0,0,0,0
02AZGW,00AZGW0032,,7b2,02AZGW0032,E00016910,0,0,0,0,0,0,0,0
02BGFY,00BGFY0037,,2a2,02BGFY0037,E00021254,0,0,0,0,0,0,0,0
02AZGW,00AZGW0029,,7b1,02AZGW0029,E00016907,0,0,0,0,0,0,0,0
02AZGN,00AZGN0039,,7b1,02AZGN0039,E00016580,0,0,0,0,0,0,0,0
02AZGN,00AZGN0004,,7b1,02AZGN0004,E00016545,0,0,0,0,0,0,0,0
02AZGN,00AZGN0038,,7b1,02AZGN0038,E00016579,0,0,0,0,0,0,0,0
02AZGN,00AZGN0040,,7b1,02AZGN0040,E00016581,0,0,0,0,0,0,0,0
02AZGN,00AZGN0029,,7a3,02AZGN0029,E00016570,0,0,0,0,0,0,0,0
02AZGN,00AZGN0035,,7b1,02AZGN0035,E00016576,0,0,0,0,0,0,0,0
02AZGN,00AZGN0036,,7b1,02AZGN0036,E00016577,0,0,0,0,0,0,0,0
02AZGN,00AZGN0037,,7a3,02AZGN0037,E00016578,0,0,0,0,0,0,0,0
02BEGP,00BEGP0001,,7b1,02BEGP0001,E00020140,0,0,0,0,0,0,0,0
02BEGP,00BEGP0035,,7b1,02BEGP0035,E00020174,0,0,0,0,0,0,0,0
02BEGP,00BEGP0004,,7b1,02BEGP0004,E00020143,0,0,0,0,0,0,0,0
02BEGP,00BEGP0030,,7b1,02BEGP0030,E00020169,0,0,0,0,0,0,0,0
02BEGP,00BEGP0032,,7b1,02BEGP0032,E00020171,0,0,0,0,0,0,0,0
02AZGW,00AZGW0003,,7b1,02AZGW0003,E00016881,0,0,0,0,0,0,0,0
02AZGW,00AZGW0001,,7b1,02AZGW0001,E00016879,0,0,0,0,0,0,0,0
02AZGR,00AZGR0010,,7b1,02AZGR0010,E00016684,0,0,0,0,0,0,0,0
02AZGR,00AZGR0020,,7b1,02AZGR0020,E00016694,0,0,0,0,0,0,0,0
02AZGW,00AZGW0026,,7b1,02AZGW0026,E00016904,0,0,0,0,0,0,0,0
02AZGW,00AZGW0020,,7b1,02AZGW0020,E00016898,0,0,0,0,0,0,0,0
02BEGP,00BEGP0010,,7b1,02BEGP0010,E00020149,0,0,0,0,0,0,0,0
02AZGW,00AZGW0023,,7b1,02AZGW0023,E00016901,0,0,0,0,0,0,0,0
02AZGF,00AZGF0022,,7b1,02AZGF0022,E00016230,0,0,0,0,0,0,0,0
02AZGW,00AZGW0002,,7a2,02AZGW0002,E00016880,0,0,0,0,0,0,0,0
02AZGW,00AZGW0006,,7b1,02AZGW0006,E00016884,0,0,0,0,0,0,0,0
02AZGW,00AZGW0024,,7b1,02AZGW0024,E00016902,0,0,0,0,0,0,0,0
02AZGN,00AZGN0032,,7b1,02AZGN0032,E00016573,0,0,0,0,0,0,0,0
02AZGW,00AZGW0025,,7b1,02AZGW0025,E00016903,0,0,0,0,0,0,0,0
02AZGW,00AZGW0009,,7b1,02AZGW0009,E00016887,0,0,0,0,0,0,0,0
02AZGW,00AZGW0021,,7b1,02AZGW0021,E00016899,0,0,0,0,0,0,0,0
02AZGF,00AZGF0023,,7b1,02AZGF0023,E00016231,0,0,0,0,0,0,0,0
02AZGN,00AZGN0041,,7a3,02AZGN0041,E00016582,0,0,0,0,0,0,0,0
02BGGH,00BGGH0028,,7b2,02BGGH0028,E00021585,0,0,0,0,0,0,0,0
02AZGW,00AZGW0022,,7b1,02AZGW0022,E00016900,0,0,0,0,0,0,0,0
02AZGW,00AZGW0027,,7b1,02AZGW0027,E00016905,0,0,0,0,0,0,0,0
02AZGW,00AZGW0007,,7b1,02AZGW0007,E00016885,0,0,0,0,0,0,0,0
02AZGN,00AZGN0034,,7b1,02AZGN0034,E00016575,0,0,0,0,0,0,0,0
02AZGW,00AZGW0011,,7b1,02AZGW0011,E00016889,0,0,0,0,0,0,0,0
02AZGW,00AZGW0012,,7b2,02AZGW0012,E00016890,0,0,0,0,0,0,0,0
02AZGW,00AZGW0015,,7b1,02AZGW0015,E00016893,0,0,0,0,0,0,0,0
02BGGH,00BGGH0018,,7b2,02BGGH0018,E00021575,0,0,0,0,0,0,0,0
02AZGW,00AZGW0018,,7b1,02AZGW0018,E00016896,0,0,0,0,0,0,0,0
02AZGW,00AZGW0019,,7b1,02AZGW0019,E00016897,0,0,0,0,0,0,0,0
02AZGW,00AZGW0005,,7b1,02AZGW0005,E00016883,0,0,0,0,0,0,0,0
02AZGF,00AZGF0045,,7b1,02AZGF0045,E00016253,0,0,0,0,0,0,0,0
02AZGN,00AZGN0026,,7b2,02AZGN0026,E00016567,0,0,0,0,0,0,0,0
02AZGW,00AZGW0010,,7b1,02AZGW0010,E00016888,0,0,0,0,0,0,0,0
02AZGF,00AZGF0006,,7b1,02AZGF0006,E00016214,0,0,0,0,0,0,0,0
02AZGW,00AZGW0013,,7b1,02AZGW0013,E00016891,0,0,0,0,0,0,0,0
02AZGW,00AZGW0014,,7b1,02AZGW0014,E00016892,0,0,0,0,0,0,0,0
02AZGW,00AZGW0016,,7b1,02AZGW0016,E00016894,0,0,0,0,0,0,0,0
02BGGH,00BGGH0019,,7b2,02BGGH0019,E00021576,0,0,0,0,0,0,0,0
02AZGF,00AZGF0007,,7b1,02AZGF0007,E00016215,0,0,0,0,0,0,0,0
02AZGW,00AZGW0008,,7b1,02AZGW0008,E00016886,0,0,0,0,0,0,0,0
02AZGF,00AZGF0017,,7b1,02AZGF0017,E00016225,0,0,0,0,0,0,0,0
02AEHE,00AEHE0013,,7b2,02AEHE0013,E00003052,0,0,0,0,0,0,0,0
02AZGN,00AZGN0017,,7b1,02AZGN0017,E00016558,0,0,0,0,0,0,0,0
02AZGW,00AZGW0049,,7b1,02AZGW0049,E00016927,0,0,0,0,0,0,0,0
02AZGN,00AZGN0027,,7b1,02AZGN0027,E00016568,0,0,0,0,0,0,0,0
02AZGF,00AZGF0016,,7b1,02AZGF0016,E00016224,0,0,0,0,0,0,0,0
02AZGF,00AZGF0018,,7b1,02AZGF0018,E00016226,0,0,0,0,0,0,0,0
02AZGF,00AZGF0019,,2a2,02AZGF0019,E00016227,0,0,0,0,0,0,0,0
02AZGF,00AZGF0039,,7b1,02AZGF0039,E00016247,0,0,0,0,0,0,0,0
02AZGF,00AZGF0020,,7b1,02AZGF0020,E00016228,0,0,0,0,0,0,0,0
02AZGW,00AZGW0046,,7b1,02AZGW0046,E00016924,0,0,0,0,0,0,0,0
02AZGR,00AZGR0041,,7b1,02AZGR0041,E00016715,0,0,0,0,0,0,0,0
02AZGF,00AZGF0024,,7b1,02AZGF0024,E00016232,0,0,0,0,0,0,0,0
02AZGN,00AZGN0031,,7b1,02AZGN0031,E00016572,0,0,0,0,0,0,0,0
02AZGN,00AZGN0030,,7a3,02AZGN0030,E00016571,0,0,0,0,0,0,0,0
02AZGN,00AZGN0028,,7a3,02AZGN0028,E00016569,0,0,0,0,0,0,0,0
02AZGN,00AZGN0024,,7b1,02AZGN0024,E00016565,0,0,0,0,0,0,0,0
02AZGN,00AZGN0025,,7b1,02AZGN0025,E00016566,0,0,0,0,0,0,0,0
02AZGN,00AZGN0023,,7a3,02AZGN0023,E00016564,0,0,0,0,0,0,0,0
02BGGE,00BGGE0029,,7b2,02BGGE0029,E00021467,0,0,0,0,0,0,0,0
02AZGF,00AZGF0009,,7b1,02AZGF0009,E00016217,0,0,0,0,0,0,0,0
02AZGF,00AZGF0008,,2a2,02AZGF0008,E00016216,0,0,0,0,0,0,0,0
02AZGF,00AZGF0010,,7b1,02AZGF0010,E00016218,0,0,0,0,0,0,0,0
02AZGR,00AZGR0051,,2a2,02AZGR0051,E00016725,0,0,0,0,0,0,0,0
02AZGF,00AZGF0013,,7b1,02AZGF0013,E00016221,0,0,0,0,0,0,0,0
02AZGR,00AZGR0039,,7b2,02AZGR0039,E00016713,0,0,0,0,0,0,0,0
02AZGF,00AZGF0015,,7b1,02AZGF0015,E00016223,0,0,0,0,0,0,0,0
02AZGF,00AZGF0047,,2a2,02AZGF0047,E00016255,0,0,0,0,0,0,0,0
02AZGF,00AZGF0040,,2a2,02AZGF0040,E00016248,0,0,0,0,0,0,0,0
02AZGF,00AZGF0044,,7b1,02AZGF0044,E00016252,0,0,0,0,0,0,0,0
02AZGF,00AZGF0046,,7b1,02AZGF0046,E00016254,0,0,0,0,0,0,0,0
02AZGF,00AZGF0011,,7b1,02AZGF0011,E00016219,0,0,0,0,0,0,0,0
02AZGN,00AZGN0019,,7b1,02AZGN0019,E00016560,0,0,0,0,0,0,0,0
02AZGN,00AZGN0020,,7b1,02AZGN0020,E00016561,0,0,0,0,0,0,0,0
02AZGN,00AZGN0021,,7b1,02AZGN0021,E00016562,0,0,0,0,0,0,0,0
02AZGN,00AZGN0018,,7b1,02AZGN0018,E00016559,0,0,0,0,0,0,0,0
02AZGR,00AZGR0001,,2a2,02AZGR0001,E00016675,0,0,0,0,0,0,0,0
02AZGF,00AZGF0041,,7b2,02AZGF0041,E00016249,0,0,0,0,0,0,0,0
02AZGF,00AZGF0043,,7b1,02AZGF0043,E00016251,0,0,0,0,0,0,0,0
02AZGW,00AZGW0048,,7b1,02AZGW0048,E00016926,0,0,0,0,0,0,0,0
02AZGW,00AZGW0004,,7b2,02AZGW0004,E00016882,0,0,0,0,0,0,0,0
02AZGW,00AZGW0044,,7b1,02AZGW0044,E00016922,0,0,0,0,0,0,0,0
02AZGW,00AZGW0045,,7b1,02AZGW0045,E00016923,0,0,0,0,0,0,0,0
02AZGW,00AZGW0047,,7b1,02AZGW0047,E00016925,0,0,0,0,0,0,0,0
02AZGR,00AZGR0023,,7b1,02AZGR0023,E00016697,0,0,0,0,0,0,0,0
02AZGR,00AZGR0003,,7b1,02AZGR0003,E00016677,0,0,0,0,0,0,0,0
02AZGK,00AZGK0021,,7b2,02AZGK0021,E00016415,0,0,0,0,0,0,0,0
02AZGR,00AZGR0002,,7b1,02AZGR0002,E00016676,0,0,0,0,0,0,0,0
02AZGW,00AZGW0040,,2a2,02AZGW0040,E00016918,0,0,0,0,0,0,0,0
02AZGW,00AZGW0037,,7b2,02AZGW0037,E00016915,0,0,0,0,0,0,0,0
02AZGR,00AZGR0034,,7b1,02AZGR0034,E00016708,0,0,0,0,0,0,0,0
02AZGF,00AZGF0005,,7b2,02AZGF0005,E00016213,0,0,0,0,0,0,0,0
02AZGR,00AZGR0040,,7b1,02AZGR0040,E00016714,0,0,0,0,0,0,0,0
02AZGR,00AZGR0032,,7b1,02AZGR0032,E00016706,0,0,0,0,0,0,0,0
02AZGW,00AZGW0041,,7b1,02AZGW0041,E00016919,0,0,0,0,0,0,0,0
02BEGK,00BEGK0017,,7b2,02BEGK0017,E00019982,0,0,0,0,0,0,0,1
02AZGF,00AZGF0026,,7b1,02AZGF0026,E00016234,0,0,0,0,0,0,0,0
02AZGF,00AZGF0003,,7b2,02AZGF0003,E00016211,0,0,0,0,0,0,0,0
02AZGF,00AZGF0029,,7a3,02AZGF0029,E00016237,0,0,0,0,0,0,0,0
02AZGW,00AZGW0039,,7b1,02AZGW0039,E00016917,0,0,0,0,0,0,0,0
02AZGG,00AZGG0009,,7a3,02AZGG0009,E00016264,0,0,0,0,0,0,0,0
02AZGR,00AZGR0038,,7b2,02AZGR0038,E00016712,0,0,0,0,0,0,0,0
02AZGF,00AZGF0036,,7b1,02AZGF0036,E00016244,0,0,0,0,0,0,0,0
02AZGR,00AZGR0030,,7b2,02AZGR0030,E00016704,0,0,0,0,0,0,0,0
02AZGR,00AZGR0015,,7b1,02AZGR0015,E00016689,0,0,0,0,0,0,0,0
02AZGR,00AZGR0019,,7b1,02AZGR0019,E00016693,0,0,0,0,0,0,0,0
02AZGK,00AZGK0027,,7b2,02AZGK0027,E00016421,0,0,0,0,0,0,0,0
02AZGR,00AZGR0018,,7b1,02AZGR0018,E00016692,0,0,0,0,0,0,0,0
02AZGR,00AZGR0026,,7b2,02AZGR0026,E00016700,0,0,0,0,0,0,0,0
02AZGR,00AZGR0027,,7b1,02AZGR0027,E00016701,0,0,0,0,0,0,0,0
02AZGR,00AZGR0035,,7a2,02AZGR0035,E00016709,0,0,0,0,0,0,0,0
02AZGR,00AZGR0006,,2a2,02AZGR0006,E00016680,0,0,0,0,0,0,0,0
02AZGR,00AZGR0011,,7b2,02AZGR0011,E00016685,0,0,0,0,0,0,0,0
02AZGR,00AZGR0016,,7b2,02AZGR0016,E00016690,0,0,0,0,0,0,0,0
02AZGR,00AZGR0017,,7b1,02AZGR0017,E00016691,0,0,0,0,0,0,0,0
02AZGG,00AZGG0019,,7b1,02AZGG0019,E00016274,0,0,0,0,0,0,0,0
02AZGR,00AZGR0053,,7b2,02AZGR0053,E00016727,0,0,0,0,0,0,0,0
02AZGR,00AZGR0036,,7b1,02AZGR0036,E00016710,0,0,0,0,0,0,0,0
02AZGR,00AZGR0004,,7b2,02AZGR0004,E00016678,0,0,0,0,0,0,0,0
02AZGR,00AZGR0052,,7b2,02AZGR0052,E00016726,0,0,0,0,0,0,0,0
02AZGR,00AZGR0037,,7b1,02AZGR0037,E00016711,0,0,0,0,0,0,0,0
02AZGF,00AZGF0034,,7b1,02AZGF0034,E00016242,0,0,0,0,0,0,0,0
02AZGF,00AZGF0028,,2a2,02AZGF0028,E00016236,0,0,0,0,0,0,0,0
02AZGF,00AZGF0001,,7b1,02AZGF0001,E00016209,0,0,0,0,0,0,0,0
02AZGF,00AZGF0038,,7b1,02AZGF0038,E00016246,0,0,0,0,0,0,0,0
02BEGL,00BEGL0025,,7b2,02BEGL0025,E00020032,0,0,0,1,0,1,0,1
02AZGF,00AZGF0027,,7b1,02AZGF0027,E00016235,0,0,0,0,0,0,0,0
02AZGF,00AZGF0037,,7b2,02AZGF0037,E00016245,0,0,0,0,0,0,0,0
02AZGF,00AZGF0030,,7b1,02AZGF0030,E00016238,0,0,0,0,0,0,0,0
02AZGF,00AZGF0002,,7b1,02AZGF0002,E00016210,0,0,0,0,0,0,0,0
02AZGF,00AZGF0031,,7b1,02AZGF0031,E00016239,0,0,0,0,0,0,0,0
02BEGK,00BEGK0001,,7b2,02BEGK0001,E00019966,0,0,0,0,0,0,0,1
02AZGF,00AZGF0033,,7b2,02AZGF0033,E00016241,0,0,0,0,0,0,0,0
02AZGF,00AZGF0035,,7b1,02AZGF0035,E00016243,0,0,0,0,0,0,0,0
02AZGF,00AZGF0004,,7b1,02AZGF0004,E00016212,0,0,0,0,0,0,0,0
02AZGF,00AZGF0032,,7b2,02AZGF0032,E00016240,0,0,0,0,0,0,0,0
02AZGK,00AZGK0022,,7b2,02AZGK0022,E00016416,0,0,0,0,0,0,0,0
02ALGY,00ALGY0038,,2a2,02ALGY0038,E00008184,0,0,0,0,0,0,0,0
02AZGK,00AZGK0026,,7b2,02AZGK0026,E00016420,0,0,0,0,0,0,0,0
02ALGY,00ALGY0041,,7b2,02ALGY0041,E00008187,0,0,0,0,0,0,0,0
02AZGK,00AZGK0008,,7b2,02AZGK0008,E00016402,0,0,0,0,0,0,0,0
02AZGR,00AZGR0025,,7b2,02AZGR0025,E00016699,0,0,0,0,0,0,0,0
02AZGR,00AZGR0033,,7b1,02AZGR0033,E00016707,0,0,0,0,0,0,0,0
02BEGU,00BEGU0025,,7b2,02BEGU0025,E00020357,0,0,0,0,0,0,0,0
02AZGR,00AZGR0008,,2a2,02AZGR0008,E00016682,0,0,0,0,0,0,0,0
02AZGR,00AZGR0012,,7b2,02AZGR0012,E00016686,0,0,0,0,0,0,0,0
02AZGR,00AZGR0031,,7b1,02AZGR0031,E00016705,0,0,0,0,0,0,0,0
02AZGR,00AZGR0021,,7b1,02AZGR0021,E00016695,0,0,0,0,0,0,0,0
02AZGK,00AZGK0002,,7b2,02AZGK0002,E00016396,0,0,0,0,0,0,0,0
02AZGK,00AZGK0036,,7b2,02AZGK0036,E00016430,0,0,0,0,0,0,0,0
02AZGR,00AZGR0014,,7b1,02AZGR0014,E00016688,0,0,0,0,0,0,0,0
02AZGR,00AZGR0028,,7b2,02AZGR0028,E00016702,0,0,0,0,0,0,0,0
02AZGR,00AZGR0024,,7b2,02AZGR0024,E00016698,0,0,0,0,0,0,0,0
02AZGR,00AZGR0029,,7b2,02AZGR0029,E00016703,0,0,0,0,0,0,0,0
02BEGL,00BEGL0024,,7b2,02BEGL0024,E00020031,0,0,0,1,0,1,0,1
02AZGR,00AZGR0007,,7b2,02AZGR0007,E00016681,0,0,0,0,0,0,0,0
02AZGR,00AZGR0022,,7b2,02AZGR0022,E00016696,0,0,0,0,0,0,0,0
02AZGK,00AZGK0035,,7b1,02AZGK0035,E00016429,0,0,0,0,0,0,0,0
02BGGG,00BGGG0024,,2a2,02BGGG0024,E00021533,0,0,0,0,0,0,0,0
02BEGL,00BEGL0033,,7b2,02BEGL0033,E00020040,0,0,0,0,1,0,1,0
02AZGG,00AZGG0017,,2b2,02AZGG0017,E00016272,0,0,0,0,0,0,0,0
02AZGG,00AZGG0013,,7b1,02AZGG0013,E00016268,0,0,0,0,0,0,0,0
02AZGG,00AZGG0014,,7a3,02AZGG0014,E00016269,0,0,0,0,0,0,0,0
02AZGG,00AZGG0016,,7a3,02AZGG0016,E00016271,0,0,0,0,0,0,0,0
02AZGX,00AZGX0020,,5b2,02AZGX0020,E00016947,0,0,0,0,0,0,0,0
02AZGX,00AZGX0021,,7b2,02AZGX0021,E00016948,0,0,0,0,0,0,0,0
02AZGX,00AZGX0022,,7b1,02AZGX0022,E00016949,0,0,0,0,0,0,0,0
02AZGX,00AZGX0025,,7b1,02AZGX0025,E00016952,0,0,0,0,0,0,0,0
02AZGX,00AZGX0026,,7b1,02AZGX0026,E00016953,0,0,0,0,0,0,0,0
02AZGG,00AZGG0015,,7a3,02AZGG0015,E00016270,0,0,0,0,0,0,0,0
02AZGG,00AZGG0012,,7a3,02AZGG0012,E00016267,0,0,0,0,0,0,0,0
02AZGG,00AZGG0036,,7b1,02AZGG0036,E00016291,0,0,0,0,0,0,0,0
02AZGX,00AZGX0019,,7a2,02AZGX0019,E00016946,0,0,0,0,0,0,0,0
02AZGX,00AZGX0018,,2a2,02AZGX0018,E00016945,0,0,0,0,0,0,0,0
02AZGG,00AZGG0040,,7a3,02AZGG0040,E00016295,0,0,0,0,0,0,0,0
02AZGT,00AZGT0015,,7b1,02AZGT0015,E00016792,0,0,0,0,0,0,0,0
02AZGG,00AZGG0039,,7b1,02AZGG0039,E00016294,0,0,0,0,0,0,0,0
02AZGG,00AZGG0002,,7b1,02AZGG0002,E00016257,0,0,0,0,0,0,0,0
02BEGK,00BEGK0005,,7b2,02BEGK0005,E00019970,0,0,0,0,0,0,0,0
02AZGG,00AZGG0008,,7b1,02AZGG0008,E00016263,0,0,0,0,0,0,0,0
